استشهادی;aductive ، testimonial
مدح گفتن;adulate
بالغ;adult ، adult
بزرگ سال;adult ، adult
بزرگ;adult ، big ، large
بزرگسال;adult
آموزش بزرگسالان;adult education
مدرسه بزرگسالان;adult school
مدرسه اکابر;adult school
استحاله دهنده;adulterant
جازن;adulterate ، adulterate ، faker ، faker
استحاله;adulteration ، transmutation ، transubstantiation
فاجر;adulterer ، adulterer ، lewd ، lewd ، sinful ، sinful
مرد زناکار;adulterer
زانی;adulterer ، adulterer
زناکار;adulterer ، adulterer
فاجره;adulteress ، adulteress
زن زناکار;adulteress
زانیه;adulteress ، adulteress
زناکارانه;adulterous
زنی محصنه;adultery
ازدواج غیرشرعی;adultery
زنا;adultery
اکابر;adults
پیش افتادن;advance ، get ahead
پیشرفت کردن;advance
جلو افتادن;advance ، getting ahead
جلو آمدن;advance ، come forward
جلو رفتن;advance ، come along ، going forward
ترقی دادن;advance ، increase ، progress ، rise
جلو بردن;advance
ترقی کردن;advance ، increase ، progress ، rise
راقی;advance ، advancing ، develop
پیش رفتن;advance
پیشروی;advance ، advancement
پیشروی کردن;advance ، improve ، progress
پیش کریه;advance fare
سلم;advance money ، advanced ، salem
پیش پرداخت;advance payment
مساعده;advance payment
سلف خری;advance purchase
پیش مزد;advance wage
پیشرفته;advanced
ترفیع;advancement ، promotion
پیشرفتگی;advancement ، projection
پیشرفت;advancement ، improvement ، progress
مفید بودن;advantage ، benefit ، salubrity ، stead
حسن;advantage ، hasan
سودمند بودن;advantage ، avail
فیده;advantage
منفعت;advantage ، preference ، profit
مزیت;advantage
مزیت دادن;advantage ، benefit
نافع;advantageous ، beneficial ، profitable ، useful
باصرفه;advantageous ، beneficial
منافع;advantages ، interests ، profits
ظهور;advent ، appearance ، manifestation
نابجا;adventitious ، inopportune
غیر موروثی;adventitious
نابومی;adventive
خوان;adventure ، dinner table
ماجریی;adventure
ماجرا;adventure ، hazard ، incident ، story
ماجراجو;adventurer ، adventurer ، adventurous ، quarrelsome
ماجرا جو;adventurer
حادثه جو;adventurer ، adventurer
زن جسور;adventuress
پرماجرا;adventurous
پر سرگذشت;adventurous
مخاطره آمیز;adventurous ، hazardous
ماجراجویانه;adventurous
مخاطره طلب;adventurous
ماجراجویی;adventurousness
عبارت قیدی;adverb
معین فعل;adverb
اسم مکان;adverb of place
اسم زمان;adverb of time
ظرفی;adverbial
هم آورد;adversary ، adversary ، corrival ، rival
هم نبرد;adversary ، antagonist
نقضآمیز;adversative
ناموافق;adverse ، opposed
نکبت;adversity ، lousy ، misery ، wretched
ضرا;adversity ، misfortune
شقاوت;adversity
ادبار;adversity
عطف;adverting ، affection ، connecting ، inclination ، reference
آگهی کردن;advertise
اعلان کردن;advertise ، announce ، declare
اگهی;advertisement
تبلیغ;advertisement ، propaganda
اعلان;advertisement ، notice
آگهی;advertisement ، announcement
آگهی گر;advertiser
اطلاع;advice ، information ، information ، knowledge
پند;advice
اندرز;advice
صوابدید;advice ، approval ، consultation
نصیحت;advice
مصلحتآمیز;advisable ، expedent ، justified ، politic ، sensible
صواب;advisable ، pious act
مقتضی;advisable ، appropriate ، exigency ، expedient ، fit ، suitable
مصلحتی;advisable ، prudent
مصلحت آمیز;advisable
مقرون بصلاح;advisable
قابل توصیه;advisable ، recommendable
نصیحت کردن;advise
پند گفتن;advise ، aphorize
توصیه کردن;advise ، recommend
آگاه کردن;advise ، inform
تجویز;advise ، prescription ، recommendation
اعلامیه;advise ، manifesto ، statement
اندرز دادن;advise
ناصح;adviser
رهنمون;adviser ، adviser ، guideline ، guideline
نصحا;advisers ، counsellors
ندما;advisers ، councellors
مستشار;advisor ، counsellor ، counsellor
مشاور;advisor ، counsellor
استاد راهنما;advisor
مشورتی;advisory ، consultative
نصیحتی;advisory
طرفداری;advocacy ، support
وکیل مدافع;advocate ، attorney ، counsellor ، counselor ، defense attorney
طرفدار بودن;advocate
اژه;aegean
قرن بی انتها;aeon
هوا خوردگی;aeration ، exposure
هویی;aerial ، air
آشیانه مرتفع;aerie
هوابر;aeriferous
تهویه;aerification ، ventilation
پرواز خوبی;aerobatics
هوازیستی;aerobiosis
هوازی;aerobiosis
هوا نامه;aerogram ، aerogramme
شهاب ثاقب;aerolite ، meteor ، meteoroid ، shooting star
جوشناسی;aerology
دانش هواپیمائی;aeronautics
هوابینی;aeroscopy
آرواسپیس;aerospace
اتمسفر;aerosphere
کره هوا;aerosphere
جمال پرست;aesthete
ظریف طبع;aesthetic
زیبیی پرستی;aestheticism
زیبائی شناسی;aesthetics
زیبیی گریی;aesthetics
ناخوشی تابستانی;aestival
آفاق;afagh
آفرین;afarin ، bravo ، well-done
عفت;afat ، chastity ، effat ، modesty
خوش برخورد;affable ، friendly
خوش خلق;affable ، good-tempered
مصلحت;affair ، interest ، policy ، prudence
حاجت;affair ، need ، want
امر;affair ، command ، matter ، order
کار و بار;affaire ، affeir
امور;affairs
مصالح;affairs ، donor ، interests ، materials ، seasonings
تاثیر گذاردن;affect
اثر کردن;affect ، work
تصنع;affectation
تصنعی;affected
مبتلا;affected
دچارعلت کردن;affected ، disease
مبتلا به;affected with
عاطفه;affection ، atefeh ، feeling ، sentiment
علاقه;affection ، cattachment ، fondness ، interest ، tie
محبت;affection ، knidness
عطوفت;affection ، kindness
رافت;affection ، kindness
عطفی;affectional ، conjunctive ، inclined
عاطف;affectionate
با محبت;affectionate ، kind
مهربان;affectionate ، kind
محبت آمیز;affectionate ، loving
سوگندنامه;affidavit
استشهاد نامه;affidavit
استشهاد;affidavit
مربوط ساختن;affiliate ، connect ، identify
نسبت ازدواجی;affine
آشکارا گفتن;affirm ، confess
بحق دانستن;affirm
یجاب;affirmation
تصدیقآمیز;affirmative
مبت;affirmative ، affirmative ، positive ، positive
عبارت مثبت;affirmative
اظهار مثبت;affirmative
جواب مثبت;affirmative answer
وحی الهی;afflatus
رنجور کردن;afflict
غمزده;afflicted ، sad
غصه دار;afflicted ، lachrymose ، sorrow
مستمند;afflicted ، needy ، poor ، poor
مصیبت زده;afflicted ، stricken
غمدیده;afflicted ، grieved
رنجه;afflicted ، troubled
بلا دیده;afflicted
دلخسته;afflicted ، heartsore
گریبان گیر;afflicting
غمزدگی;affliction ، sorrow
مصیبت;affliction ، catastrophe ، disaster ، hardship ، tragedy
رنجوری;affliction
مشقت;affliction ، difficulty ، hardship
رنجورساز;afflictive
نعمت;affluence ، blessing ، comfort ، nemat
تنعم;affluence
از عهده برآمدن;afford
استطاعت داشتن;afford
جنگلکاری کردن;afforest
وحشت زده;affright ، aghast ، creepy ، planet stricken ، planet struck ، terrified
روبرو دشنام دادن;affront
عمل پاشیدن;affusion
افغان;afghan
عربهی افغانی;afghan arabs
فغانستان;afghanistan
افغانستان;afghanistan
افاغنه;afghans
مشتعل;aflame ، inflamed
در حرکت;afloat ، astir
برپا;afoot ، established
مبور;aforementioned
سابق الذکر;aforementioned
بالاگفته;aforementioned
مزبور;aforementioned
اخیرالذکر;aforementioned
یاد شده;aforementioned
مذکور;aforesaid ، mentioned
افرا;afra
ترسان;afraid ، fearful ، frightened
بیمناک;afraid ، scared
خائف;afraid
خوفناک;afraid ، fearful
ترسنده;afraid
افریقا;africa
آفریقا;africa
افریقیی;african ، african
آفریقیی;african ، african
سیاه پوست;african american ، african american ، negro ، negro ، negro ، nigger
آفریقیی آمریکیی;african-american
سیاهپوست;afro american ، afro-american
افسانه;afsaneh ، legend
افسر;afsar ، officer
افشان;afshan ، scattered
افشار;afshar
افشین;afshin
از پس;after ، from behind
پس از;after
پی;after
دنبال;after
بیادبود;after
بعد از ینکه;after
به دنبال;after ، following
پساز;after ، behind
پس از ینکه;after
بعد;after ، dimension ، later ، next ، then
پس از آن که;after
بعد از;after
بدنبال آن;after that
اثر ثانوی;aftereffect
پس تاب;afterglow
پس فروزش;afterglow
عقبی;afterlife ، back ، futurity ، hinder ، rear
آخرت;afterlife ، future
پسیند;aftermath
عقب ترین;aftermost
عصر;afternoon ، afternoon ، age
نیمروزی;afternoon
بعد از ظهر;afternoon
لذت ثانوی;aftertaste
لذت بعدی;aftertaste
بعد از آن;afterwards ، afterwards
سپس;afterwards ، then
پسازآن;afterwards
بعدا;afterwards ، later
عالمفانی;afterworld ، earthyworld
عالمآخرت;afterworld
دیگر بار;again
دو مرتبه;again ، twice
مجددا;again ، repeatedly
مکرراً;again ، repeatedly
دومرتبه;again ، twice
دوباره;again ، second
باز;again ، open ، spread
باز هم;again
ازنو;again
خلاف;against ، contrary ، contrary to ، crime ، diversity ، illegal ، offence ، offense
علیه;against
بر ضد;against
بخلاف;against
در برابر;against ، toward
برضد;against
برخلاف;against ، on the contrary to ، unlike
بر خلاف;against ، pre ، unlike
در مقابل;against ، compare to ، in front of ، on the other side ، versus
مقابل;against ، corresponding ، opposite
بر علیه;against
کم شیر;agalactous
درشگفت;agape
عقیق;agate ، aghigh
سالخورده شدن;age
قدم;age ، foot ، step
پیرنما کردن;age
قدمت;age ، ancientness
سن;age ، seine
سالگی;age of
حد بلوق;age of puberty
سنی;age-wise ، agewise ، high ، lofty ، sunni ، sunni ، sunnite ، sunnite
سالمند;aged ، aged ، elderly ، elderly
معمر;aged ، long
کهنسال;aged ، very old
مسن;aged ، old
آژانس فرانس پرس;agence france-presse
پیشکاری;agency
کارگزاری;agency
دفترنمیندگی;agency
وکالت;agency ، delegation ، power of attorney
نمیندگی;agency
بنگاه;agency ، institution
آژانس;agency
برنامه عملیات;agenda
دستور کار;agendum
فاعل;agent ، agent ، doer ، doer ، subject ، subject
کار گذار;agent ، correspondent
پیشکار;agent
مامور;agent ، officer ، official
نمینده;agent
سازه;agent ، factor
بی فاعل;agentless ، impersonal ، subjectless
عمال;agents ، stooges
عوامل;agents ، causes ، elements ، factors
سنین;ages
جوش آتشفشانی;agglomerate
عمل چسباندن;agglutination
خاکریزی کردن;aggrade
مزید بر علت شدن;aggravate the situation
مشدد;aggravated ، intensifying ، stressed
تشدید;aggravation ، intensification ، stress
جمع شده;aggregate ، knotted
متراکم ساختن;aggregate ، condense ، pile up
تجاوز;aggression ، violation
دست درازی;aggression ، violence
تعرض;aggression ، objection
درازدستی;aggression
دراز دستی;aggression
دراز دست;aggressive ، long-armed
پرپشتکار;aggressive
تعرضی;aggressive
پرخاشگر;aggressive
پرتکاپو;aggressive ، energetic
تجاوز کارانه;aggressive
تجاوزی;aggressive ، offensive
درازدست;aggressive ، long-armed
